Driver,Team,LapNumber,DriverLapKey,Compound,Stint,LapTime_str,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,PitInTime_s,PitOutTime_s,IsPersonalBest,IsAccurate
RUS,Mercedes,1.0,RUS_1.0,MEDIUM,1.0,,,,37.497,25.178,,,False,False
RUS,Mercedes,2.0,RUS_2.0,MEDIUM,1.0,01:31.418,91.418,29.454,36.954,25.01,,,True,True
RUS,Mercedes,3.0,RUS_3.0,MEDIUM,1.0,01:31.298,91.298,29.299,36.816,25.183,,,True,True
RUS,Mercedes,4.0,RUS_4.0,MEDIUM,1.0,01:31.799,91.799,29.507,37.206,25.086,,,False,True
RUS,Mercedes,5.0,RUS_5.0,MEDIUM,1.0,01:31.628,91.628,29.426,37.107,25.095,,,False,True
RUS,Mercedes,6.0,RUS_6.0,MEDIUM,1.0,01:31.625,91.625,29.478,37.031,25.116,,,False,True
RUS,Mercedes,7.0,RUS_7.0,MEDIUM,1.0,01:31.663,91.663,29.503,36.936,25.224,,,False,True
RUS,Mercedes,8.0,RUS_8.0,MEDIUM,1.0,01:31.731,91.731,29.582,36.966,25.183,,,False,True
RUS,Mercedes,9.0,RUS_9.0,MEDIUM,1.0,01:31.621,91.621,29.438,37.017,25.166,,,False,True
RUS,Mercedes,10.0,RUS_10.0,MEDIUM,1.0,01:31.639,91.639,29.526,36.953,25.16,,,False,True
RUS,Mercedes,11.0,RUS_11.0,MEDIUM,1.0,01:31.586,91.586,29.408,36.989,25.189,,,False,True
RUS,Mercedes,12.0,RUS_12.0,MEDIUM,1.0,01:31.619,91.619,29.443,36.939,25.237,,,False,True
RUS,Mercedes,13.0,RUS_13.0,MEDIUM,1.0,01:31.716,91.716,29.508,37.014,25.194,,,False,True
RUS,Mercedes,14.0,RUS_14.0,MEDIUM,1.0,01:31.478,91.478,29.486,36.957,25.035,,,False,True
RUS,Mercedes,15.0,RUS_15.0,MEDIUM,1.0,01:31.566,91.566,29.541,36.928,25.097,,,False,True
RUS,Mercedes,16.0,RUS_16.0,MEDIUM,1.0,01:31.626,91.626,29.53,36.794,25.302,,,False,True
RUS,Mercedes,17.0,RUS_17.0,MEDIUM,1.0,01:34.793,94.793,29.793,37.278,27.722,,,False,True
RUS,Mercedes,18.0,RUS_18.0,MEDIUM,1.0,01:36.365,96.365,30.185,37.731,28.449,,,False,True
RUS,Mercedes,19.0,RUS_19.0,MEDIUM,1.0,01:44.151,104.151,35.263,41.002,27.886,,,False,True
RUS,Mercedes,20.0,RUS_20.0,MEDIUM,1.0,01:39.962,99.962,33.517,39.614,26.831,,,False,True
RUS,Mercedes,21.0,RUS_21.0,MEDIUM,1.0,01:32.753,92.753,29.899,37.611,25.243,,,False,True
RUS,Mercedes,22.0,RUS_22.0,MEDIUM,1.0,01:31.344,91.344,29.501,36.926,24.917,,,False,True
RUS,Mercedes,23.0,RUS_23.0,MEDIUM,1.0,01:31.497,91.497,29.479,36.952,25.066,,,False,True
RUS,Mercedes,24.0,RUS_24.0,MEDIUM,1.0,01:31.968,91.968,29.495,36.926,25.547,,,False,True
RUS,Mercedes,25.0,RUS_25.0,MEDIUM,1.0,01:34.781,94.781,29.787,38.367,26.627,,,False,True
RUS,Mercedes,26.0,RUS_26.0,MEDIUM,1.0,01:39.949,99.949,30.082,41.323,28.544,,,False,True
RUS,Mercedes,27.0,RUS_27.0,MEDIUM,1.0,01:47.698,107.698,31.368,45.879,30.451,6023.995,,False,False
RUS,Mercedes,28.0,RUS_28.0,INTERMEDIATE,2.0,02:04.342,124.342,55.131,40.43,28.781,,6056.134,False,False
RUS,Mercedes,29.0,RUS_29.0,INTERMEDIATE,2.0,01:40.405,100.405,31.504,40.75,28.151,,,False,True
RUS,Mercedes,30.0,RUS_30.0,INTERMEDIATE,2.0,01:41.237,101.237,31.859,41.018,28.36,,,False,True
RUS,Mercedes,31.0,RUS_31.0,INTERMEDIATE,2.0,01:41.902,101.902,31.95,41.21,28.742,,,False,True
RUS,Mercedes,32.0,RUS_32.0,INTERMEDIATE,2.0,01:43.085,103.085,32.488,41.387,29.21,,,False,True
RUS,Mercedes,33.0,RUS_33.0,INTERMEDIATE,2.0,01:46.221,106.221,32.329,41.835,32.057,6659.953,,False,False
HAM,Mercedes,1.0,HAM_1.0,MEDIUM,1.0,,,,37.703,25.484,,,False,False
HAM,Mercedes,2.0,HAM_2.0,MEDIUM,1.0,01:31.420,91.42,29.249,37.314,24.857,,,True,True
HAM,Mercedes,3.0,HAM_3.0,MEDIUM,1.0,01:31.716,91.716,29.287,37.133,25.296,,,False,True
HAM,Mercedes,4.0,HAM_4.0,MEDIUM,1.0,01:31.988,91.988,29.554,37.258,25.176,,,False,True
HAM,Mercedes,5.0,HAM_5.0,MEDIUM,1.0,01:31.677,91.677,29.469,37.231,24.977,,,False,True
HAM,Mercedes,6.0,HAM_6.0,MEDIUM,1.0,01:31.746,91.746,29.486,37.195,25.065,,,False,True
HAM,Mercedes,7.0,HAM_7.0,MEDIUM,1.0,01:31.675,91.675,29.518,37.064,25.093,,,False,True
HAM,Mercedes,8.0,HAM_8.0,MEDIUM,1.0,01:31.760,91.76,29.475,37.201,25.084,,,False,True
HAM,Mercedes,9.0,HAM_9.0,MEDIUM,1.0,01:31.564,91.564,29.496,36.954,25.114,,,False,True
HAM,Mercedes,10.0,HAM_10.0,MEDIUM,1.0,01:31.515,91.515,29.484,36.923,25.108,,,False,True
HAM,Mercedes,11.0,HAM_11.0,MEDIUM,1.0,01:31.487,91.487,29.412,37.003,25.072,,,False,True
HAM,Mercedes,12.0,HAM_12.0,MEDIUM,1.0,01:31.563,91.563,29.429,36.937,25.197,,,False,True
HAM,Mercedes,13.0,HAM_13.0,MEDIUM,1.0,01:31.881,91.881,29.817,37.067,24.997,,,False,True
HAM,Mercedes,14.0,HAM_14.0,MEDIUM,1.0,01:31.609,91.609,29.552,37.045,25.012,,,False,True
HAM,Mercedes,15.0,HAM_15.0,MEDIUM,1.0,01:31.563,91.563,29.52,37.024,25.019,,,False,True
HAM,Mercedes,16.0,HAM_16.0,MEDIUM,1.0,01:31.931,91.931,29.491,36.755,25.685,,,False,True
HAM,Mercedes,17.0,HAM_17.0,MEDIUM,1.0,01:33.721,93.721,29.743,36.945,27.033,,,False,True
HAM,Mercedes,18.0,HAM_18.0,MEDIUM,1.0,01:35.071,95.071,29.752,37.612,27.707,,,False,True
HAM,Mercedes,19.0,HAM_19.0,MEDIUM,1.0,01:43.711,103.711,34.046,40.683,28.982,,,False,True
HAM,Mercedes,20.0,HAM_20.0,MEDIUM,1.0,01:40.021,100.021,33.695,39.257,27.069,,,False,True
HAM,Mercedes,21.0,HAM_21.0,MEDIUM,1.0,01:32.156,92.156,29.881,37.046,25.229,,,False,True
HAM,Mercedes,22.0,HAM_22.0,MEDIUM,1.0,01:31.095,91.095,29.387,36.821,24.887,,,True,True
HAM,Mercedes,23.0,HAM_23.0,MEDIUM,1.0,01:31.107,91.107,29.369,36.814,24.924,,,False,True
HAM,Mercedes,24.0,HAM_24.0,MEDIUM,1.0,01:31.635,91.635,29.344,36.872,25.419,,,False,True
HAM,Mercedes,25.0,HAM_25.0,MEDIUM,1.0,01:34.988,94.988,29.923,38.568,26.497,,,False,True
HAM,Mercedes,26.0,HAM_26.0,MEDIUM,1.0,01:40.792,100.792,30.114,42.065,28.613,,,False,True
HAM,Mercedes,27.0,HAM_27.0,MEDIUM,1.0,01:45.183,105.183,31.477,45.498,28.208,6020.422,,False,False
HAM,Mercedes,28.0,HAM_28.0,INTERMEDIATE,2.0,02:00.866,120.866,52.668,40.319,27.879,,6049.411,False,False
HAM,Mercedes,29.0,HAM_29.0,INTERMEDIATE,2.0,01:40.420,100.42,31.69,40.569,28.161,,,False,True
HAM,Mercedes,30.0,HAM_30.0,INTERMEDIATE,2.0,01:40.467,100.467,31.833,40.4,28.234,,,False,True
HAM,Mercedes,31.0,HAM_31.0,INTERMEDIATE,2.0,01:41.538,101.538,31.9,40.828,28.81,,,False,True
HAM,Mercedes,32.0,HAM_32.0,INTERMEDIATE,2.0,01:42.475,102.475,32.107,41.398,28.97,,,False,True
HAM,Mercedes,33.0,HAM_33.0,INTERMEDIATE,2.0,01:42.435,102.435,32.312,41.325,28.798,,,False,True
HAM,Mercedes,34.0,HAM_34.0,INTERMEDIATE,2.0,01:42.757,102.757,32.419,41.475,28.863,,,False,True
HAM,Mercedes,35.0,HAM_35.0,INTERMEDIATE,2.0,01:42.271,102.271,32.513,41.544,28.214,,,False,True
HAM,Mercedes,36.0,HAM_36.0,INTERMEDIATE,2.0,01:41.924,101.924,32.184,42.037,27.703,,,False,True
HAM,Mercedes,37.0,HAM_37.0,INTERMEDIATE,2.0,01:39.711,99.711,31.694,41.125,26.892,,,False,True
HAM,Mercedes,38.0,HAM_38.0,INTERMEDIATE,2.0,01:37.220,97.22,31.208,40.056,25.956,7152.47,,False,False
HAM,Mercedes,39.0,HAM_39.0,SOFT,3.0,01:57.389,117.389,53.812,38.414,25.163,,7182.507,False,False
HAM,Mercedes,40.0,HAM_40.0,SOFT,3.0,01:30.318,90.318,28.689,36.767,24.862,,,True,True
HAM,Mercedes,41.0,HAM_41.0,SOFT,3.0,01:30.118,90.118,28.96,36.367,24.791,,,True,True
HAM,Mercedes,42.0,HAM_42.0,SOFT,3.0,01:29.617,89.617,28.922,36.207,24.488,,,True,True
HAM,Mercedes,43.0,HAM_43.0,SOFT,3.0,01:29.793,89.793,28.884,36.195,24.714,,,False,True
HAM,Mercedes,44.0,HAM_44.0,SOFT,3.0,01:29.697,89.697,29.087,36.164,24.446,,,False,True
HAM,Mercedes,45.0,HAM_45.0,SOFT,3.0,01:29.438,89.438,29.064,36.042,24.332,,,True,True
HAM,Mercedes,46.0,HAM_46.0,SOFT,3.0,01:29.641,89.641,29.154,36.156,24.331,,,False,True
HAM,Mercedes,47.0,HAM_47.0,SOFT,3.0,01:29.538,89.538,29.069,36.025,24.444,,,False,True
HAM,Mercedes,48.0,HAM_48.0,SOFT,3.0,01:29.579,89.579,29.144,36.0,24.435,,,False,True
HAM,Mercedes,49.0,HAM_49.0,SOFT,3.0,01:29.667,89.667,29.218,36.038,24.411,,,False,True
HAM,Mercedes,50.0,HAM_50.0,SOFT,3.0,01:29.682,89.682,29.222,35.946,24.514,,,False,True
HAM,Mercedes,51.0,HAM_51.0,SOFT,3.0,01:29.743,89.743,29.128,36.03,24.585,,,False,True
HAM,Mercedes,52.0,HAM_52.0,SOFT,3.0,01:30.146,90.146,29.302,36.135,24.709,,,False,True
NOR,McLaren,1.0,NOR_1.0,MEDIUM,1.0,,,,38.34,25.641,,,False,False
NOR,McLaren,2.0,NOR_2.0,MEDIUM,1.0,01:32.188,92.188,29.225,37.918,25.045,,,True,True
NOR,McLaren,3.0,NOR_3.0,MEDIUM,1.0,01:31.991,91.991,29.279,37.536,25.176,,,True,True
NOR,McLaren,4.0,NOR_4.0,MEDIUM,1.0,01:31.976,91.976,29.32,37.452,25.204,,,True,True
NOR,McLaren,5.0,NOR_5.0,MEDIUM,1.0,01:31.716,91.716,29.363,37.239,25.114,,,True,True
NOR,McLaren,6.0,NOR_6.0,MEDIUM,1.0,01:31.896,91.896,29.368,37.443,25.085,,,False,True
NOR,McLaren,7.0,NOR_7.0,MEDIUM,1.0,01:32.071,92.071,29.557,37.223,25.291,,,False,True
NOR,McLaren,8.0,NOR_8.0,MEDIUM,1.0,01:32.018,92.018,29.566,37.16,25.292,,,False,True
NOR,McLaren,9.0,NOR_9.0,MEDIUM,1.0,01:31.976,91.976,29.558,37.179,25.239,,,False,True
NOR,McLaren,10.0,NOR_10.0,MEDIUM,1.0,01:31.830,91.83,29.516,37.134,25.18,,,False,True
NOR,McLaren,11.0,NOR_11.0,MEDIUM,1.0,01:31.748,91.748,29.417,37.15,25.181,,,False,True
NOR,McLaren,12.0,NOR_12.0,MEDIUM,1.0,01:31.718,91.718,29.501,37.046,25.171,,,False,True
NOR,McLaren,13.0,NOR_13.0,MEDIUM,1.0,01:31.472,91.472,29.496,36.95,25.026,,,True,True
NOR,McLaren,14.0,NOR_14.0,MEDIUM,1.0,01:31.407,91.407,29.3,37.048,25.059,,,True,True
NOR,McLaren,15.0,NOR_15.0,MEDIUM,1.0,01:30.946,90.946,29.38,36.994,24.572,,,True,True
NOR,McLaren,16.0,NOR_16.0,MEDIUM,1.0,01:31.690,91.69,29.378,36.807,25.505,,,False,True
NOR,McLaren,17.0,NOR_17.0,MEDIUM,1.0,01:34.304,94.304,29.606,37.055,27.643,,,False,True
NOR,McLaren,18.0,NOR_18.0,MEDIUM,1.0,01:34.125,94.125,29.647,37.024,27.454,,,False,True
NOR,McLaren,19.0,NOR_19.0,MEDIUM,1.0,01:41.436,101.436,32.74,40.852,27.844,,,False,True
NOR,McLaren,20.0,NOR_20.0,MEDIUM,1.0,01:37.704,97.704,32.09,39.513,26.101,,,False,True
NOR,McLaren,21.0,NOR_21.0,MEDIUM,1.0,01:31.513,91.513,29.432,37.163,24.918,,,False,True
NOR,McLaren,22.0,NOR_22.0,MEDIUM,1.0,01:30.860,90.86,29.314,36.786,24.76,,,True,True
NOR,McLaren,23.0,NOR_23.0,MEDIUM,1.0,01:31.176,91.176,29.451,36.841,24.884,,,False,True
NOR,McLaren,24.0,NOR_24.0,MEDIUM,1.0,01:31.629,91.629,29.489,36.747,25.393,,,False,True
NOR,McLaren,25.0,NOR_25.0,MEDIUM,1.0,01:34.307,94.307,29.696,38.185,26.426,,,False,True
NOR,McLaren,26.0,NOR_26.0,MEDIUM,1.0,01:41.515,101.515,30.452,42.458,28.605,,,False,True
NOR,McLaren,27.0,NOR_27.0,MEDIUM,1.0,01:44.806,104.806,32.069,45.057,27.68,6017.147,,False,False
NOR,McLaren,28.0,NOR_28.0,INTERMEDIATE,2.0,02:00.915,120.915,52.053,40.758,28.104,,6045.89,False,False
NOR,McLaren,29.0,NOR_29.0,INTERMEDIATE,2.0,01:40.266,100.266,31.594,40.61,28.062,,,False,True
NOR,McLaren,30.0,NOR_30.0,INTERMEDIATE,2.0,01:40.717,100.717,31.98,40.583,28.154,,,False,True
NOR,McLaren,31.0,NOR_31.0,INTERMEDIATE,2.0,01:41.313,101.313,31.855,40.682,28.776,,,False,True
NOR,McLaren,32.0,NOR_32.0,INTERMEDIATE,2.0,01:42.216,102.216,32.262,41.072,28.882,,,False,True
NOR,McLaren,33.0,NOR_33.0,INTERMEDIATE,2.0,01:42.607,102.607,32.409,41.234,28.964,,,False,True
NOR,McLaren,34.0,NOR_34.0,INTERMEDIATE,2.0,01:43.078,103.078,32.496,41.716,28.866,,,False,True
NOR,McLaren,35.0,NOR_35.0,INTERMEDIATE,2.0,01:42.935,102.935,32.639,41.786,28.51,,,False,True
NOR,McLaren,36.0,NOR_36.0,INTERMEDIATE,2.0,01:42.340,102.34,32.53,42.138,27.672,,,False,True
NOR,McLaren,37.0,NOR_37.0,INTERMEDIATE,2.0,01:39.786,99.786,31.936,40.846,27.004,,,False,True
NOR,McLaren,38.0,NOR_38.0,INTERMEDIATE,2.0,01:37.999,97.999,31.328,39.844,26.827,,,False,True
NOR,McLaren,39.0,NOR_39.0,INTERMEDIATE,2.0,01:36.746,96.746,31.241,39.866,25.639,7248.12,,False,False
NOR,McLaren,40.0,NOR_40.0,SOFT,3.0,01:54.840,114.84,52.596,37.147,25.097,,7278.481,False,False
NOR,McLaren,41.0,NOR_41.0,SOFT,3.0,01:29.733,89.733,28.786,36.307,24.64,,,True,True
NOR,McLaren,42.0,NOR_42.0,SOFT,3.0,01:30.006,90.006,28.934,36.462,24.61,,,False,True
NOR,McLaren,43.0,NOR_43.0,SOFT,3.0,01:29.262,89.262,28.826,35.997,24.439,,,True,True
NOR,McLaren,44.0,NOR_44.0,SOFT,3.0,01:29.752,89.752,29.102,36.086,24.564,,,False,True
NOR,McLaren,45.0,NOR_45.0,SOFT,3.0,01:29.635,89.635,29.062,35.883,24.69,,,False,True
NOR,McLaren,46.0,NOR_46.0,SOFT,3.0,01:29.960,89.96,29.406,36.099,24.455,,,False,True
NOR,McLaren,47.0,NOR_47.0,SOFT,3.0,01:29.838,89.838,29.118,36.187,24.533,,,False,True
NOR,McLaren,48.0,NOR_48.0,SOFT,3.0,01:30.556,90.556,29.274,36.196,25.086,,,False,True
NOR,McLaren,49.0,NOR_49.0,SOFT,3.0,01:30.515,90.515,29.176,36.639,24.7,,,False,True
NOR,McLaren,50.0,NOR_50.0,SOFT,3.0,01:30.544,90.544,29.399,36.445,24.7,,,False,True
NOR,McLaren,51.0,NOR_51.0,SOFT,3.0,01:30.769,90.769,29.324,36.576,24.869,,,False,True
NOR,McLaren,52.0,NOR_52.0,SOFT,3.0,01:30.913,90.913,29.626,36.65,24.637,,,False,True
VER,Red Bull Racing,1.0,VER_1.0,MEDIUM,1.0,,,,37.975,25.708,,,False,False
VER,Red Bull Racing,2.0,VER_2.0,MEDIUM,1.0,01:31.773,91.773,29.612,37.222,24.939,,,True,True
VER,Red Bull Racing,3.0,VER_3.0,MEDIUM,1.0,01:32.200,92.2,29.672,37.216,25.312,,,False,True
VER,Red Bull Racing,4.0,VER_4.0,MEDIUM,1.0,01:31.933,91.933,29.626,37.09,25.217,,,False,True
VER,Red Bull Racing,5.0,VER_5.0,MEDIUM,1.0,01:31.778,91.778,29.608,37.007,25.163,,,False,True
VER,Red Bull Racing,6.0,VER_6.0,MEDIUM,1.0,01:31.711,91.711,29.471,37.07,25.17,,,True,True
VER,Red Bull Racing,7.0,VER_7.0,MEDIUM,1.0,01:31.935,91.935,29.586,37.024,25.325,,,False,True
VER,Red Bull Racing,8.0,VER_8.0,MEDIUM,1.0,01:32.038,92.038,29.655,37.087,25.296,,,False,True
VER,Red Bull Racing,9.0,VER_9.0,MEDIUM,1.0,01:31.883,91.883,29.639,36.978,25.266,,,False,True
VER,Red Bull Racing,10.0,VER_10.0,MEDIUM,1.0,01:31.661,91.661,29.557,36.884,25.22,,,True,True
VER,Red Bull Racing,11.0,VER_11.0,MEDIUM,1.0,01:31.810,91.81,29.524,37.06,25.226,,,False,True
VER,Red Bull Racing,12.0,VER_12.0,MEDIUM,1.0,01:31.894,91.894,29.529,37.046,25.319,,,False,True
VER,Red Bull Racing,13.0,VER_13.0,MEDIUM,1.0,01:31.759,91.759,29.562,37.021,25.176,,,False,True
VER,Red Bull Racing,14.0,VER_14.0,MEDIUM,1.0,01:31.700,91.7,29.517,37.027,25.156,,,False,True
VER,Red Bull Racing,15.0,VER_15.0,MEDIUM,1.0,01:32.249,92.249,29.622,36.874,25.753,,,False,True
VER,Red Bull Racing,16.0,VER_16.0,MEDIUM,1.0,01:32.504,92.504,29.493,37.097,25.914,,,False,True
VER,Red Bull Racing,17.0,VER_17.0,MEDIUM,1.0,01:35.359,95.359,29.827,37.281,28.251,,,False,True
VER,Red Bull Racing,18.0,VER_18.0,MEDIUM,1.0,01:36.172,96.172,30.085,37.891,28.196,,,False,True
VER,Red Bull Racing,19.0,VER_19.0,MEDIUM,1.0,01:42.485,102.485,33.582,40.925,27.978,,,False,True
VER,Red Bull Racing,20.0,VER_20.0,MEDIUM,1.0,01:37.108,97.108,31.872,39.086,26.15,,,False,True
VER,Red Bull Racing,21.0,VER_21.0,MEDIUM,1.0,01:33.488,93.488,30.031,37.975,25.482,,,False,True
VER,Red Bull Racing,22.0,VER_22.0,MEDIUM,1.0,01:31.904,91.904,29.61,37.027,25.267,,,False,True
VER,Red Bull Racing,23.0,VER_23.0,MEDIUM,1.0,01:32.143,92.143,29.632,37.148,25.363,,,False,True
VER,Red Bull Racing,24.0,VER_24.0,MEDIUM,1.0,01:33.020,93.02,29.699,37.341,25.98,,,False,True
VER,Red Bull Racing,25.0,VER_25.0,MEDIUM,1.0,01:36.063,96.063,29.999,38.958,27.106,,,False,True
VER,Red Bull Racing,26.0,VER_26.0,MEDIUM,1.0,01:41.491,101.491,30.72,43.858,26.913,5924.599,,False,False
VER,Red Bull Racing,27.0,VER_27.0,INTERMEDIATE,2.0,01:59.169,119.169,51.084,40.561,27.524,,5953.065,False,False
VER,Red Bull Racing,28.0,VER_28.0,INTERMEDIATE,2.0,01:41.176,101.176,31.767,41.184,28.225,,,False,True
VER,Red Bull Racing,29.0,VER_29.0,INTERMEDIATE,2.0,01:41.533,101.533,31.943,41.241,28.349,,,False,True
VER,Red Bull Racing,30.0,VER_30.0,INTERMEDIATE,2.0,01:42.098,102.098,32.368,41.071,28.659,,,False,True
VER,Red Bull Racing,31.0,VER_31.0,INTERMEDIATE,2.0,01:42.025,102.025,32.091,41.086,28.848,,,False,True
VER,Red Bull Racing,32.0,VER_32.0,INTERMEDIATE,2.0,01:42.538,102.538,32.47,41.197,28.871,,,False,True
VER,Red Bull Racing,33.0,VER_33.0,INTERMEDIATE,2.0,01:42.606,102.606,32.275,41.381,28.95,,,False,True
VER,Red Bull Racing,34.0,VER_34.0,INTERMEDIATE,2.0,01:42.447,102.447,32.316,41.542,28.589,,,False,True
VER,Red Bull Racing,35.0,VER_35.0,INTERMEDIATE,2.0,01:43.029,103.029,32.556,42.058,28.415,,,False,True
VER,Red Bull Racing,36.0,VER_36.0,INTERMEDIATE,2.0,01:41.958,101.958,32.172,42.007,27.779,,,False,True
VER,Red Bull Racing,37.0,VER_37.0,INTERMEDIATE,2.0,01:38.869,98.869,31.547,40.385,26.937,,,False,True
VER,Red Bull Racing,38.0,VER_38.0,INTERMEDIATE,2.0,01:35.963,95.963,30.903,39.254,25.806,7158.092,,False,False
VER,Red Bull Racing,39.0,VER_39.0,HARD,3.0,01:58.311,118.311,53.747,38.012,26.552,,7187.248,False,False
VER,Red Bull Racing,40.0,VER_40.0,HARD,3.0,01:30.056,90.056,28.866,36.203,24.987,,,True,True
VER,Red Bull Racing,41.0,VER_41.0,HARD,3.0,01:29.604,89.604,28.789,35.955,24.86,,,True,True
VER,Red Bull Racing,42.0,VER_42.0,HARD,3.0,01:29.472,89.472,28.913,35.869,24.69,,,True,True
VER,Red Bull Racing,43.0,VER_43.0,HARD,3.0,01:29.105,89.105,28.984,35.655,24.466,,,True,True
VER,Red Bull Racing,44.0,VER_44.0,HARD,3.0,01:29.372,89.372,28.97,35.867,24.535,,,False,True
VER,Red Bull Racing,45.0,VER_45.0,HARD,3.0,01:29.137,89.137,29.056,35.591,24.49,,,False,True
VER,Red Bull Racing,46.0,VER_46.0,HARD,3.0,01:29.543,89.543,29.141,35.901,24.501,,,False,True
VER,Red Bull Racing,47.0,VER_47.0,HARD,3.0,01:29.411,89.411,28.989,35.905,24.517,,,False,True
VER,Red Bull Racing,48.0,VER_48.0,HARD,3.0,01:28.952,88.952,28.807,36.166,23.979,,,True,True
VER,Red Bull Racing,49.0,VER_49.0,HARD,3.0,01:29.560,89.56,29.166,35.949,24.445,,,False,True
VER,Red Bull Racing,50.0,VER_50.0,HARD,3.0,01:29.286,89.286,29.084,35.787,24.415,,,False,True
VER,Red Bull Racing,51.0,VER_51.0,HARD,3.0,01:29.443,89.443,29.097,35.888,24.458,,,False,True
VER,Red Bull Racing,52.0,VER_52.0,HARD,3.0,01:29.089,89.089,29.149,35.714,24.226,,,False,True
PIA,McLaren,1.0,PIA_1.0,MEDIUM,1.0,,,,38.659,25.803,,,False,False
PIA,McLaren,2.0,PIA_2.0,MEDIUM,1.0,01:32.361,92.361,29.489,37.642,25.23,,,True,True
PIA,McLaren,3.0,PIA_3.0,MEDIUM,1.0,01:31.927,91.927,29.31,37.49,25.127,,,True,True
PIA,McLaren,4.0,PIA_4.0,MEDIUM,1.0,01:31.919,91.919,29.458,37.348,25.113,,,True,True
PIA,McLaren,5.0,PIA_5.0,MEDIUM,1.0,01:31.832,91.832,29.512,37.243,25.077,,,True,True
PIA,McLaren,6.0,PIA_6.0,MEDIUM,1.0,01:32.062,92.062,29.435,37.476,25.151,,,False,True
PIA,McLaren,7.0,PIA_7.0,MEDIUM,1.0,01:31.925,91.925,29.335,37.322,25.268,,,False,True
PIA,McLaren,8.0,PIA_8.0,MEDIUM,1.0,01:31.994,91.994,29.386,37.379,25.229,,,False,True
PIA,McLaren,9.0,PIA_9.0,MEDIUM,1.0,,92.0,29.4,37.367,25.233,,,False,True
PIA,McLaren,10.0,PIA_10.0,MEDIUM,1.0,01:31.811,91.811,29.434,37.177,25.2,,,True,True
PIA,McLaren,11.0,PIA_11.0,MEDIUM,1.0,01:31.855,91.855,29.307,37.358,25.19,,,False,True
PIA,McLaren,12.0,PIA_12.0,MEDIUM,1.0,01:31.663,91.663,29.332,37.234,25.097,,,True,True
PIA,McLaren,13.0,PIA_13.0,MEDIUM,1.0,01:31.896,91.896,29.392,37.143,25.361,,,False,True
PIA,McLaren,14.0,PIA_14.0,MEDIUM,1.0,01:31.697,91.697,29.5,37.026,25.171,,,False,True
PIA,McLaren,15.0,PIA_15.0,MEDIUM,1.0,01:31.514,91.514,29.511,36.888,25.115,,,True,True
PIA,McLaren,16.0,PIA_16.0,MEDIUM,1.0,01:32.118,92.118,29.406,36.933,25.779,,,False,True
PIA,McLaren,17.0,PIA_17.0,MEDIUM,1.0,01:33.988,93.988,29.302,37.316,27.37,,,False,True
PIA,McLaren,18.0,PIA_18.0,MEDIUM,1.0,01:34.269,94.269,29.775,37.25,27.244,,,False,True
PIA,McLaren,19.0,PIA_19.0,MEDIUM,1.0,01:40.728,100.728,32.515,40.679,27.534,,,False,True
PIA,McLaren,20.0,PIA_20.0,MEDIUM,1.0,01:37.348,97.348,31.957,39.14,26.251,,,False,True
PIA,McLaren,21.0,PIA_21.0,MEDIUM,1.0,01:31.819,91.819,29.575,37.215,25.029,,,False,True
PIA,McLaren,22.0,PIA_22.0,MEDIUM,1.0,01:31.169,91.169,29.39,36.837,24.942,,,True,True
PIA,McLaren,23.0,PIA_23.0,MEDIUM,1.0,01:30.976,90.976,29.242,36.868,24.866,,,True,True
PIA,McLaren,24.0,PIA_24.0,MEDIUM,1.0,01:31.392,91.392,29.283,36.788,25.321,,,False,True
PIA,McLaren,25.0,PIA_25.0,MEDIUM,1.0,01:34.271,94.271,29.795,38.187,26.289,,,False,True
PIA,McLaren,26.0,PIA_26.0,MEDIUM,1.0,01:40.622,100.622,30.271,41.787,28.564,,,False,True
PIA,McLaren,27.0,PIA_27.0,MEDIUM,1.0,01:49.747,109.747,31.76,45.56,32.427,,,False,True
PIA,McLaren,28.0,PIA_28.0,MEDIUM,1.0,01:52.976,112.976,36.245,47.881,28.85,6135.701,,False,False
PIA,McLaren,29.0,PIA_29.0,INTERMEDIATE,2.0,02:01.184,121.184,52.621,40.509,28.054,,6165.296,False,False
PIA,McLaren,30.0,PIA_30.0,INTERMEDIATE,2.0,01:40.492,100.492,31.712,40.727,28.053,,,False,True
PIA,McLaren,31.0,PIA_31.0,INTERMEDIATE,2.0,01:42.161,102.161,31.932,41.097,29.132,,,False,True
PIA,McLaren,32.0,PIA_32.0,INTERMEDIATE,2.0,01:43.137,103.137,32.298,41.539,29.3,,,False,True
PIA,McLaren,33.0,PIA_33.0,INTERMEDIATE,2.0,01:43.325,103.325,32.527,41.286,29.512,,,False,True
PIA,McLaren,34.0,PIA_34.0,INTERMEDIATE,2.0,01:43.954,103.954,32.562,41.561,29.831,,,False,True
PIA,McLaren,35.0,PIA_35.0,INTERMEDIATE,2.0,01:43.309,103.309,32.603,42.066,28.64,,,False,True
PIA,McLaren,36.0,PIA_36.0,INTERMEDIATE,2.0,01:42.520,102.52,32.217,42.282,28.021,,,False,True
PIA,McLaren,37.0,PIA_37.0,INTERMEDIATE,2.0,01:39.635,99.635,31.659,40.593,27.383,,,False,True
PIA,McLaren,38.0,PIA_38.0,INTERMEDIATE,2.0,01:37.106,97.106,31.419,39.774,25.913,7172.481,,False,False
